"mz","Intensity"
832.4504,35
832.4528,16.54
843.4434,16.58
850.337,12.07
856.4255,12
902.4591,8
911.4504,10.01
916.485,4
919.4763,39.58
963.4868,13.61
972.4263,4
973.412,3.035
1017.4938,6.036
1030.5317,4
1033.5332,24.56
1033.5337,65
1044.5052,6
1144.5472,12
1144.5646,34.79
1162.5743,99.77
1162.5797,10
1275.6538,110
1344.6858,17.33
1362.6792,58.07
1414.6432,38.74
1432.7607,494.2
155.0839,29
175.1186,25
212.11,21.07
227.1376,21.62
240.1158,21
254.154,35
258.137,28.07
269.0999,40.66
283.1779,46
286.1121,26.18
303.1771,17
311.1842,24
315.1221,17
316.1398,21.08
325.2295,21
340.2039,35.31
353.2211,30.16
354.1892,21
366.1704,26.08
368.1901,41
380.1557,21.08
394.1889,38.08
396.2104,17
402.2451,29.07
411.2409,32.07
433.1886,20
436.2101,17.07
451.1919,124.2
466.2,17.47
467.2678,26.15
493.2484,17.11
501.3133,54.42
505.2542,16.07
509.2653,17.08
510.2508,25.11
522.2717,74.07
533.2845,29
538.2974,17.11
540.2793,47.08
546.2661,21
550.2618,95
555.8293,43
567.285,22.15
568.2739,72.07
584.3496,30
602.363,29
603.3384,34.24
618.3185,20.07
637.27,18.15
649.3303,50
659.3828,261.1
667.3407,46.59
695.306,16.07
725.3009,17.07
738.4534,14.15
740.4406,16
758.4501,336.2
806.3906,30.08
840.4702,17.08
851.4313,16.07
857.5185,553
890.3775,16.07
904.4656,14.15
906.4569,13.08
913.47,17.15
927.4886,17.08
938.4269,16.07
956.5935,56.08
966.4616,22.08
1005.545,19.42
1008.4778,12.07
1013.6069,69
1053.463,81.42
1065.4978,12.07
1110.6566,163
1139.525,13.15
1161.5981,16.07
1167.6978,42.11
1224.6846,46.08
1272.7321,13.08
1406.7349,37.22
1424.7872,413.2
1437.6945,16.07
2147.1704,17.08
101.0706,34
120.0817,21
129.1001,42.07
147.1093,34
157.1028,47
171.0969,19.44
175.1088,25.11
215.1205,30.08
217.0737,23.42
228.1264,25.11
244.1643,133
254.1499,29.11
257.1568,30.15
272.1306,30.22
285.1561,115
313.1772,29.11
323.1512,35
331.1625,34.33
341.178,38
356.1871,82.23
358.2066,72
359.1841,34.07
398.2059,29.11
426.2288,29.15
429.2372,37
457.2325,37.07
470.1997,35.49
484.2614,32.07
487.2392,55.07
500.2811,128
514.2816,38.08
532.2761,21
545.2623,20.14
554.2906,20
558.2112,22.15
567.3027,30.22
572.2379,20.07
573.2366,20.15
581.2516,21.15
582.3165,21.08
585.3072,45.96
586.3079,16.68
588.2871,26.11
613.3747,103.1
624.3017,25.19
643.2753,25.39
651.291,21.15
660.3004,24
669.2854,29.14
682.3384,30.08
696.3248,34.07
699.3495,37.54
712.644,16
714.3783,23.49
726.4529,64.08
730.2924,25.08
747.3491,20
756.358,30.18
759.4019,17
772.3907,16
779.3201,17.15
787.3961,41.07
787.4051,29
798.3895,24.14
816.3866,52
822.4699,21.08
826.4319,18.55
830.4242,17.07
833.3679,17
841.4824,107.4
857.4305,16.07
872.4574,21
880.4025,57.16
884.4074,17.16
897.4649,17.08
900.4605,20.07
912.4734,21.08
929.4764,47.11
939.4955,16
942.5244,301.4
946.489,18.08
949.4012,17.08
971.4315,16.07
984.509,17.08
989.5223,25
1000.5361,25.08
1009.5346,26.22
1037.4833,16
1055.5708,31.49
1064.4707,18.08
1067.5712,21.15
1071.5377,51
1073.569,218
1084.4968,25.08
1089.5752,18
1126.5822,25
1144.6096,251
1157.5695,21.11
1185.5865,33
1236.6371,41.87
1237.6135,15.93
1252.5942,13.08
1254.6497,54.31
1255.6333,34
1261.6353,17.08
1272.667,46.38
1272.6755,37.08
1303.6172,8
1318.5964,9.076
1410.7362,47.24
1412.6539,8
1422.6444,9.076
1428.7305,237
1441.6428,16
1446.6438,8
1567.8104,16
1678.0686,21.54
1686.8389,14.14
116.0553,17
120.0777,39
133.0396,18
185.1208,21
239.1405,16
246.1266,171
255.1303,17
260.1324,18.08
268.1404,22.23
274.1237,63
282.1421,16.14
285.1675,16
300.1721,16
313.143,26.15
314.1423,16
326.1742,17.15
331.1453,107
341.1412,47
342.1772,37
360.1962,38
361.1827,26.08
365.1309,29.5
376.1737,34
399.1924,16
417.165,22.62
438.1609,29.07
446.2435,24
450.2149,60
461.2222,20
464.2115,35.11
468.2238,16.07
475.2375,34.11
478.22,74
484.2247,17.15
486.2535,16.07
488.2462,16.14
509.2534,16.07
522.3561,16.14
525.2633,21.07
526.2553,23.44
527.249,16
541.2379,20
543.2733,17.08
549.2744,45
555.2902,20
572.2651,25.62
577.2881,51
586.2482,18.22
589.2896,16
601.2853,16
603.285,17.08
617.2596,21
634.2853,21
648.3215,17.08
656.3738,36.07
667.3183,25.15
682.3227,17
683.3189,60
697.3655,17.15
699.3749,16
700.3401,358
714.8463,20.14
719.3783,60.16
747.3761,55
758.3971,20.07
761.3774,24.07
791.3918,16
813.4193,25.11
829.4299,17.39
832.4517,25.22
836.3742,20.07
843.4175,16.07
863.4032,29.15
865.4542,19.53
870.4398,326.1
882.4329,25.15
885.4384,20
917.4449,25.08
925.4987,17
947.42,13.08
947.4976,25.54
951.4568,21.59
957.4819,17.07
963.4819,17.08
969.5175,214
973.5111,17.15
1046.5193,17
1116.5822,42
1173.6066,264
1204.6141,17.08
1227.5527,12
1286.682,16
1302.5841,9.076
1446.722,270.2
1457.7078,31.02
1536.7902,21.78
1619.7153,17
1655.8182,18.55
1664.7788,22.62
1681.8304,20.14
2138.9954,20.8
129.0903,55.62
147.1022,68.5
215.0944,117
226.1003,42.5
242.1669,52
243.1108,81.5
300.1911,104
327.1621,39
328.1817,322.2
329.1779,53.63
339.1339,55.73
341.1713,42.5
355.1288,65
372.156,181.2
407.2498,103
423.2297,55.73
440.1813,94.86
483.2256,42.5
486.2456,52.47
519.2454,52.24
536.3102,143
555.3062,91
580.2275,43.78
586.2507,87.86
629.2932,52.23
649.3923,231
661.3234,52
676.3457,42.5
683.3691,52
709.3452,56.78
713.3456,68.5
723.3876,39.24
743.3192,42.5
760.3892,52.23
761.3782,65
778.4382,168
795.4006,67.5
846.4379,42.5
872.4117,65.47
879.4541,52
888.4794,130
906.4954,246
925.4901,65
939.4739,39.24
987.4876,52.24
1003.5193,235.6
1020.5359,755
1029.4663,42.5
1062.6056,52
1133.6198,440
1161.5602,55.5
1201.5928,55.5
1246.7074,65.24
1246.7126,117
1304.6464,26
1314.6841,52.23
1339.5216,29.5
1361.6978,91.47
1361.7461,44.02
1442.7826,112.9
1452.7032,52
1460.7786,517.5
1968.9879,39
1982.0803,35.81
120.0796,29
129.0883,12
130.075,12.91
136.0745,18
157.1325,38.05
159.0901,18.11
183.1158,15
185.13,60.81
211.1423,18
243.1158,18.05
253.1889,21
255.1348,18
256.1569,21.81
282.1299,15
288.169,12
298.2123,25
304.1414,16.61
312.1233,21
318.1389,15
326.1457,18.97
327.1541,18
344.1716,19.81
361.1771,28.86
369.2484,29
370.1771,21.05
378.1845,18
389.164,18.81
407.2125,15.05
432.2227,18
491.2556,24.05
523.286,27.11
539.2635,18.81
542.2075,15
556.2679,15.05
559.3211,15.81
576.306,36.05
581.308,12.86
588.2542,13.1
589.2364,12.05
602.2703,12.81
616.3118,15
629.2878,24.86
630.3021,27
642.2905,21
647.325,85.06
653.3027,16.61
668.3297,24.81
669.3284,8.828
675.3127,18.05
686.363,52.81
690.3478,15.92
694.3258,16.61
712.4796,15.81
714.3331,22.21
717.3205,15.86
728.323,22.25
731.3705,12.86
738.3034,12.81
743.2902,12
745.3947,12.81
748.3926,18.81
760.4089,148
790.4236,18.05
796.3672,12.05
799.4111,19.64
808.3984,12.81
816.4689,23.1
825.4302,12
849.4217,12.05
855.3834,15.05
870.4459,18
872.4551,15.11
878.4373,24.86
882.4163,12.06
888.4269,12.05
891.461,18.86
895.4697,12.05
907.4632,12.11
916.4462,21
923.4673,70
950.4382,12.81
974.4303,21
980.4962,119.8
983.4565,16.67
989.4529,18.11
991.5579,12
992.5355,9.049
1002.5165,12
1003.4816,9.071
1004.5143,9.067
1035.5146,15.81
1047.5331,12
1059.4861,30.11
1061.4542,16.16
1075.5347,12
1077.5197,31.84
1085.561,12
1091.5193,12.86
1094.5411,199
1105.4951,12.84
1107.5715,15.94
1121.5441,12
1148.5753,24
1165.5774,182
1170.6013,12.05
1173.606,15
1218.5948,12
1227.5032,12.86
1228.6195,12.84
1236.6118,18.31
1261.6647,15
1268.604,13.61
1278.6328,22.1
1278.6625,45.17
1332.7014,6
1337.6195,6.054
1344.7286,9
1349.6094,12.05
1350.7107,6
1360.6842,9
1397.6228,13.91
1408.6389,9
1425.6552,6
1429.7028,8.812
1435.6838,6.807
1444.7184,36.81
1452.6238,6
1462.7748,258
1527.7415,12
1563.7841,13.1
120.079,14
129.093,14
130.0789,12.28
136.0751,11
142.1168,10.28
147.111,12.02
169.103,11
171.1078,14.05
173.1261,10.54
175.1071,13.29
185.1102,12
187.1359,19
197.1268,26.02
201.1082,21.81
203.0813,13.54
212.1247,10.56
215.1364,38.31
229.1165,11
240.1194,13.02
242.1491,12.28
244.1269,11.56
249.125,15.02
254.144,10.29
255.1351,10.28
258.1153,16
260.1963,10.27
268.1691,12.31
270.1485,10.66
272.1553,18
273.1438,11.29
282.1448,11.02
283.1483,16.54
284.1572,13
285.1581,10.3
286.1599,12
296.1955,73.31
300.1412,16
311.1666,16
312.1402,21.28
314.2002,17
329.1581,26.31
343.172,22.02
357.2078,19.83
382.211,19
385.2403,39.02
400.2109,43
418.2661,53.27
428.2301,21.29
442.2456,18.29
454.2273,30.66
482.2283,20
484.252,18.56
499.2522,28.02
501.2427,16.02
513.2951,22
514.2874,15
515.24,15.65
517.3326,31.02
529.2617,19.54
535.27,12.5
537.2795,16.29
541.3077,16.31
544.2814,17.08
557.3087,16.02
558.304,17.02
570.3063,20.54
582.2854,24.02
584.3279,17.02
588.3683,44.02
594.3188,15.02
607.314,14.57
625.298,15
629.3598,13.7
642.3339,34.55
644.3026,14.67
653.3146,15.68
659.4065,86.28
662.3244,14.91
667.3303,14.39
669.3565,20.05
673.3311,15.29
679.348,15.58
681.3512,18.27
690.3547,15.29
695.382,17.27
709.3477,18.57
710.3461,11.06
713.3763,25.02
718.3389,15.57
724.3519,14.05
730.3476,18.27
736.3544,34.02
740.3975,17.05
742.3859,17.56
744.387,13.39
752.3702,15.57
754.4542,24
755.4043,12.41
758.4776,67
760.4209,12.19
769.4124,14.28
784.4023,13
794.4329,20.37
799.4055,14.42
810.4048,18.54
812.4511,23.27
815.4318,15.19
823.4132,14.29
829.5142,115.5
834.42,15.27
842.4285,17.3
858.4579,16.58
859.4462,11.76
864.4266,15.56
865.4542,11.66
866.4662,9.699
868.4277,16.29
876.4646,16.21
883.4611,24.54
897.4258,13.29
905.442,11.56
907.4053,11.27
909.507,12.02
913.4592,13.56
917.444,11.54
922.4929,12.66
928.5408,17.02
931.447,19.04
939.4984,12
940.5065,21.56
942.5203,15.04
946.4913,16.32
952.4975,16.3
954.483,23.36
958.5579,135
963.5017,11.18
976.5025,17.57
984.5021,16.85
988.4984,18.28
995.5055,11.58
1001.4888,23.29
1002.5408,10.91
1005.465,14.92
1014.4755,11.27
1017.5131,12.04
1030.4968,11.27
1035.5292,14.27
1054.6271,14
1063.5533,11.08
1067.5037,17.02
1068.6097,17.78
1069.5864,32.3
1077.5425,12.21
1086.6171,110.3
1092.5623,12.02
1104.5776,11.27
1113.6099,10.3
1122.5981,17.4
1126.5051,17.57
1138.6351,11.02
1140.6166,25.56
1157.6521,147
1171.6227,12.54
1177.5559,12.58
1188.5795,11.59
1193.6653,10.27
1202.575,14.04
1210.6117,12.28
1239.6017,10.3
1255.6306,20.56
1256.7273,50.27
1268.7377,11.04
1301.6139,5.018
1303.5966,6.366
1321.5417,5.018
1324.7329,7.297
1331.6262,4.018
1333.5568,5
1339.6935,7.655
1347.6569,4.018
1349.6469,7.269
1357.7711,23.04
1367.7709,7.287
1368.7291,2.252
1370.6295,5.269
1384.7281,6.906
1401.7134,5.538
1423.7435,6.036
1431.7488,16.02
1432.6982,4.269
1451.7351,20.83
1452.7817,22.21
1470.8429,169
1492.6681,4.018
1534.7172,4.019
1544.7898,6.305
1571.7604,3.018
1615.7765,3
1658.8534,3.018
1677.8599,15.37
1705.87,2
1740.939,2.269
1778.8353,2
1943.9618,18.5
1947.9016,12.37
2203.9788,25.27
101.0724,15
129.0893,18
136.0765,39
147.1115,15
159.0785,16
230.0986,19.13
235.1012,18.04
237.1233,402
238.1227,17.04
249.1443,23.56
265.1175,228.1
272.1586,18.57
302.1401,16
303.2022,72
313.1627,15.1
334.1336,16.57
351.1566,15.08
378.2021,55.07
391.1964,27
393.1467,23
399.1682,16.57
401.1796,19.63
410.206,21.08
427.2004,17.13
434.2438,93
454.1859,20.07
457.2327,17.18
461.1992,18.56
489.2068,16
506.2113,18
509.2642,16.38
516.1793,18.04
518.2198,26.15
537.2781,17.69
547.3284,49
551.2139,22.04
562.2546,16.04
574.2883,18.57
588.2662,27
596.321,13.67
602.2979,21.13
605.8083,69
607.2578,25.19
608.2047,11.52
610.3051,17.11
619.2785,23.27
629.269,30.08
636.3088,39.47
637.2877,17.67
640.2938,16.54
646.2815,18
647.2692,20
648.262,19.27
658.338,17.65
664.3096,27.31
669.3565,16.63
671.3112,18.04
677.2896,16.04
686.333,25
702.3122,26.11
710.3887,37
714.3464,14.74
720.3455,30.04
732.3331,16
733.3662,24.14
738.0601,24
750.3542,20
759.3556,21.51
777.3683,35.61
778.3069,14.08
802.4,17.18
805.3749,14.74
824.4335,75.22
831.4345,19.54
838.3665,18
851.4067,18.56
861.3992,15.11
868.447,14.61
874.4437,16
877.4597,15.15
891.3842,16.54
922.4135,19.08
928.3826,14.54
931.4507,14
934.4278,14.61
939.4694,105
951.429,22.07
963.4396,21.08
1007.4825,21.15
1040.5073,115.5
1046.5027,16.54
1048.4982,16.04
1064.5056,22
1079.5333,70.04
1088.5293,20.04
1097.5294,576
1103.5383,19.74
1109.5198,10.54
1118.5647,11.85
1134.5243,8.538
1137.4948,10
1172.5529,18
1173.5178,18
1175.5697,10
1189.6194,20.54
1192.6079,27.04
1192.6095,52
1207.6301,12.54
1210.6207,389
1232.5709,15.08
1233.5944,4.541
1235.6466,20.57
1261.6354,16
1328.6246,18.54
1373.6757,13.51
1456.7205,47.66
1474.7285,229
1501.7393,4
1637.7887,4.538
1667.7865,16.68
1695.744,13.3
1807.8533,13.73
120.0805,128
129.0838,34
147.1029,22.21
212.107,38
226.0847,21.81
230.1491,28.16
233.1658,230.5
239.1152,15
240.0963,75.81
241.0958,7.758
243.1192,71.67
248.1577,83
258.118,16
261.1612,122.8
277.1276,15.81
298.1502,15
325.1721,30.81
337.1165,28.05
340.1904,15
341.2037,25
342.1829,46
351.1254,28
353.1703,24
354.1408,66.81
358.2088,97
359.1905,88.02
368.1619,28.81
369.158,24.81
371.1762,51.05
376.2221,136
386.173,21.81
390.2008,75
407.2158,18
437.1981,18
453.2148,50.11
455.2632,27
465.1775,21.84
482.2049,45.81
489.3024,223
490.3004,21
499.242,15
500.2401,28.64
518.2561,71.05
528.2511,17.5
535.2869,48.1
543.7979,28.1
554.2635,21.86
565.312,33
566.2549,9.952
580.3073,16.1
581.251,36
582.2823,8.945
584.316,18
588.3705,92
591.3096,18
601.3462,21
608.3291,35.1
610.2536,53.81
612.2412,15
628.2985,18.84
629.3016,21
645.296,15.89
646.3161,62.05
665.3437,7.022
692.2993,36.81
694.3176,18
700.3721,18.86
709.3361,39.86
711.3569,30
716.4383,56.84
726.3893,13.18
727.3333,30
731.3729,12.08
738.0558,15
741.3824,10.61
743.3464,15
746.3997,24.05
760.3977,15.11
776.3633,15
794.3957,15.84
813.4336,18
821.4265,24.05
823.3572,15.05
830.4767,174
841.4242,18
857.427,15
870.416,30
871.3853,23.58
888.428,30
922.4633,18.05
934.4419,15
939.4706,21.05
940.5042,21
941.5112,88
950.4558,15
953.4678,32.42
958.5256,245.1
969.485,21.11
970.4622,54.84
987.4926,60
1030.5068,30.06
1052.5348,18
1068.5736,28
1069.5677,73
1083.5548,21
1086.5955,203
1100.5819,54
1147.5616,15.81
1171.5953,15.06
1180.5867,27
1197.6149,36
1197.621,96
1211.6161,18
1215.6343,234
1226.5953,15
1228.6338,33
1310.6124,18.05
1311.6747,8.064
1322.6729,6
1328.701,23.79
1328.7157,15
1339.7073,15.86
1347.7574,6
1440.7462,27.89
1457.7629,101.1
1458.7742,42.51
1475.7809,713
1480.6628,15.11
101.0829,40.11
120.0796,314
129.0898,83.06
130.0825,25
147.1088,66
212.1069,43
223.0748,24
225.1052,40
226.0808,79.86
230.1379,81.05
233.1636,788
240.0979,194
243.1147,184.9
248.1586,371
257.122,90.05
258.1089,94
261.1583,399.9
296.1522,28.84
297.1552,30.05
325.1585,52.81
337.118,37
340.1718,37.05
341.1872,57.1
342.1787,103.1
351.1281,63.05
353.1527,53
354.1391,162.8
358.2076,169
359.1911,268.8
368.1572,81.95
371.169,179.8
372.1914,49.85
376.2201,364.1
388.1904,33.92
390.2029,197
407.2203,53
408.1963,46.06
425.2206,45
436.2023,46
437.1985,46.64
448.1473,63.47
453.2072,66
454.2222,113.1
455.2378,46.43
465.1725,55.05
471.2867,88
472.2794,66.61
477.2127,29.1
482.2031,201.5
483.2938,69.86
489.3043,670.4
499.2337,59
499.2921,37
500.2258,87
518.262,172.4
535.2779,112.2
553.2891,39.81
564.2386,55.81
566.2759,31.99
570.3391,33
576.2062,47.81
581.2682,111
583.3207,43
588.3664,395.1
590.8044,40
593.2348,80.42
596.2446,41.42
598.3169,62.67
610.2562,103.8
613.261,54.81
615.2864,34
628.2776,49
629.2921,63.81
630.27,38.58
646.3151,132
648.3041,36.35
692.2973,46.07
694.3279,48.88
699.3981,95.61
709.3298,132.8
711.3715,40.89
716.4332,162
726.3348,27.81
727.3308,85.56
732.3782,25.61
743.3435,43
751.3127,33.81
760.3602,84
778.3896,30
794.4169,31
796.4109,27
805.3885,45
806.3588,18.61
812.4293,31.05
813.4386,80
823.4021,72.64
830.4698,587
840.4133,84
842.4207,24.91
858.4476,30.05
871.4042,111
888.4177,72
924.4916,33
936.4567,36.81
939.4738,66.1
940.5168,73
941.5098,255.8
952.4598,66.81
958.5305,491
970.4583,154
987.4868,188.4
1034.5051,27
1051.5365,80.19
1066.5273,28.11
1068.5833,50
1069.5641,238
1083.556,65
1086.5884,61
1086.5892,543
1100.5741,104
1101.5663,31.61
1163.5968,21
1180.5989,74
1197.6267,270
1198.6088,61.05
1212.6473,15.84
1215.6279,119
1215.6318,759
1226.6064,15
1228.6301,154
1294.6377,18
1301.6132,4.611
1311.658,6
1328.7094,49.06
1328.7266,105
1338.7059,9
1339.6853,22
1439.7159,30
1457.7565,202
1475.7833,1638
120.0798,77
131.1203,95
133.0432,403.7
175.1203,134.1
178.0641,134.6
212.1017,83
214.1553,59.53
221.1197,81
230.1113,58
240.1219,88.3
242.1519,241
247.1358,74.11
249.1216,68.11
257.0941,99.11
259.1772,202.6
272.0699,108
274.1225,126
275.0915,112.1
289.0973,627
291.1506,62.11
311.1714,96.24
318.1217,165
326.1478,94.61
331.1498,147.5
335.1471,127
348.1958,88.11
355.1055,165.1
357.1595,112
359.1682,119
372.1336,186
373.1238,88
374.1894,269
375.1432,165.6
390.1419,241.6
392.17,300.7
402.1797,339
410.1549,92
419.2096,126
432.1635,203
449.1933,1416
450.193,96
458.2198,87
459.2257,96
471.2277,80
485.1895,144
488.225,78.89
502.2108,203.2
503.222,62.58
513.2129,133.7
519.2069,76
520.1848,62.11
521.2382,61
522.2498,56
530.2328,176
537.2162,125
542.2444,63.61
554.2647,66
560.2236,80
577.2201,58.61
578.2042,70
585.2817,54.5
587.2845,68.11
595.2327,506.6
612.2554,3258
622.2742,55
631.2853,250.8
669.3236,56.61
676.2852,62.22
685.3134,54.22
694.3002,56.61
711.3213,2043
734.3442,62
742.3882,123.2
750.3489,94.83
760.34,285
764.3056,55.7
778.3553,152
789.3511,55
799.3582,55.67
832.4055,80
841.3615,125.2
849.4237,100
855.6638,64
858.3879,3250
877.4297,376
884.3725,52.61
915.4167,163
923.429,30
941.4317,272
959.4372,2986
960.4489,474
961.4462,36.03
969.4299,37
978.4617,30.11
1012.4945,33.93
1022.4839,112
1040.4911,193
1041.5,37.11
1043.4537,61
1052.4598,128
1069.4878,230
1070.4701,646
1079.5133,30
1084.0448,32.28
1087.4929,2573
1097.5056,126.9
1121.4685,44
1138.5145,43
1154.5173,30
1156.5157,62
1212.4714,65.41
1212.4847,75.72
1229.5363,295
1229.5424,88
1230.5005,199
1231.5212,44
1247.5271,353.5
1247.528,998
1314.5741,56
1315.554,18
1329.6882,13.61
1360.6172,114.2
1360.6195,43
1417.6709,40.23
1428.6113,12
1453.6509,55
1470.6636,478.2
1488.6663,3197
1505.7037,14.21
1735.83,49.22
133.0417,69
136.0754,17
175.1073,21.08
178.0627,22
181.0672,17.07
218.06,17
221.108,27.49
242.1521,67
247.1002,19.23
249.123,17
258.1247,21.11
259.1734,68
272.0732,21
274.1103,29
275.092,35.08
289.0967,102
311.1636,34.07
318.1285,38.07
322.1549,20.15
329.1503,17
342.1411,31.08
346.1374,20.07
355.1226,25
357.1497,21
359.1571,42
372.141,20
373.1269,25
374.1799,46
375.1441,33
390.1469,64
392.1638,22
402.1798,55
411.1918,17.08
432.1855,25
439.1307,17
449.192,244
453.2518,17
459.2067,17
485.2331,35.08
502.2282,28
504.2226,24
521.2537,17.08
530.246,65.15
561.2784,20
595.2274,81.08
603.3008,30
609.2311,20.07
612.2551,566.1
618.3185,34.19
619.2705,11.73
621.2825,17.08
622.2924,17.16
624.2723,47.24
631.2888,60.07
632.288,15.43
636.2797,21
647.326,20
662.2702,30
670.3245,20
680.8163,22.24
687.3301,24.07
690.3292,17.08
694.2982,33.08
696.3167,18.47
711.3222,355.6
726.2811,22.69
732.3422,25.47
742.4451,21.15
743.3366,33.22
760.34,34.11
772.326,17.22
778.3652,17.08
779.3894,17.08
816.3617,29.07
841.4204,42.07
842.41,12.2
849.413,17.08
855.7394,16.07
857.4766,17.22
858.3859,432
861.4133,11.3
877.4285,56
915.4358,25
928.4481,24
941.438,50
959.4404,643.6
969.4418,21
995.4573,17.08
1011.5652,18.55
1022.4796,29
1040.49,32.14
1052.4448,18.47
1069.4768,38.08
1070.4657,99
1087.5009,432
1097.4884,22
1121.5359,12
1156.5453,20
1172.5194,12
1213.4955,16
1229.5238,33.55
1229.5364,21
1247.5264,172
1248.5374,42
1313.5553,8
1359.6021,8
1370.637,8
1433.5613,21.78
1452.6781,25.62
1470.6615,75.07
1488.6747,585.1
1661.8159,17.54
1849.97,18.94
2061.71,17.15
2072.9587,18.15
101.0708,16.02
102.0531,11
105.0652,103
129.0837,17.1
130.0746,8.075
136.0763,70
147.0839,21.31
159.0903,8
164.0387,17
181.061,56
188.103,13.27
198.0837,10
199.0714,30
213.1176,9.054
214.1501,11.27
216.0984,187
217.0984,8.018
226.0952,10.28
240.0977,41
241.0852,13
242.1487,21
247.1087,39.27
258.1082,43.55
265.1196,88
272.1422,16.81
275.1035,29.02
286.1703,9.054
293.1141,73
296.1646,8
303.2158,23.02
310.1233,12.81
326.1525,13.55
329.1488,16
334.1368,12.02
336.1506,15.28
337.6815,13
353.1799,17.37
354.1619,16
362.1426,17.27
379.1627,38.02
400.2102,28
404.148,34.85
416.207,14.27
417.2448,69.17
421.1712,104
424.22,25
477.2282,19
481.2552,15.27
484.771,25.37
485.2607,42
486.9022,14.06
492.9086,96.93
496.9981,32.2
498.33,24
504.225,12.29
506.2679,12.06
507.2438,8.018
507.2744,13
508.2016,13.39
511.2445,12.02
527.2947,13
528.2797,40.64
532.1964,26.55
534.2637,22
545.3153,119
546.2665,55.31
551.2585,6.016
555.2751,13.65
573.2338,12.02
599.2839,30
617.2991,84
636.2637,13.27
638.2903,7.192
639.3282,17
650.3433,14.37
656.3481,24.02
657.3427,35
674.3591,211
709.3697,10.83
710.3553,21.09
711.3625,7.468
727.3834,16
728.3668,56
730.3832,40.28
732.3188,7.498
739.3447,9
745.3929,369
745.395,29
749.3432,14
780.4079,12.27
803.3523,8.269
805.3187,13
823.4169,16.27
840.4308,8.807
841.4369,45.29
858.472,214
858.4861,35.37
932.3781,2
935.4261,5.072
951.4941,5.018
951.5179,14.66
952.477,11
968.5284,17
969.5085,55
978.4919,36
986.5282,70.98
986.5379,120
995.4962,218
997.4781,2
1004.4948,3
1063.5001,2
1078.5145,2
1080.5437,8
1080.5482,22.02
1097.5686,3.368
1097.5712,58.07
1098.5853,8
1115.5785,20.64
1115.5822,133.9
1132.5548,7.018
1150.5696,24
1242.6129,16.86
1261.5563,4
1261.6038,28.02
1274.583,23.82
1278.6425,1066
1389.6807,122
1406.7012,19.37
1406.7349,16.11
1996.1876,13.09
129.0902,9.836
136.0735,29
233.1045,12
246.1582,22
251.1065,31
272.1679,18
325.1359,17.45
343.1971,12.11
346.1788,27
351.1874,12
361.1235,12.05
425.263,12
428.2223,18.81
430.1687,12
437.167,12.05
439.2014,15
440.2261,12
475.2121,12
516.2347,15
546.202,13.96
574.2582,21
591.2808,29.61
597.2308,12.05
613.2765,15.81
645.2985,12.05
663.2729,15.81
692.3135,72.61
708.311,18.03
717.3304,13.61
739.3497,15.81
756.3502,15
783.322,13.61
797.3797,12.05
805.4008,68.05
813.4297,15.11
821.4226,15.05
855.4788,25.96
856.4205,7.723
865.3529,21.05
866.3599,8.114
888.4429,28.61
901.4344,12.05
903.3484,12
906.4539,59.11
920.4426,16.1
923.4821,15.81
943.5353,12
959.4569,15.05
968.4536,16.61
1003.4828,18
1012.4377,12.16
1020.5056,103
1024.4833,22.61
1026.4664,15.76
1053.535,12.81
1067.5144,12.05
1101.4937,15
