"mz","Intensity"
1200.5571,12.05
1205.6704,18.05
1217.5448,12
1218.6279,10.61
1288.641,15
1319.6748,25.91
1434.7175,136.7
1495.7332,22.67
1547.8286,73.32
1563.7214,13.91
1578.7478,13.1
2096.0405,58.91
120.0795,34
136.0728,19
144.0744,13.63
147.0989,12
171.1029,12.81
269.1238,12.05
295.1245,12.84
307.5048,16.67
308.1108,6.854
310.7234,8.607
312.1836,15.81
327.1713,13.61
329.1644,21
354.1367,12
384.2207,15.84
387.1554,18.11
395.1989,19.61
400.1945,15.88
403.1994,12.05
408.2222,13.63
409.1802,12.05
416.1842,12.05
429.1996,13.61
445.1772,18
453.2086,18.05
455.1989,12
460.2654,18.88
471.1314,12.81
474.1796,20.77
486.2617,19.61
489.2401,15
496.2419,12
500.239,13.1
503.2637,12.81
545.2754,19.64
547.3092,12
571.3287,18
573.4087,12.81
574.9572,18
575.0724,24
575.6182,46.89
580.2487,13.61
594.3221,12
625.2559,15.81
630.3073,27.86
631.3052,8.1
635.2798,12.05
639.3289,21
641.3481,12
648.3068,15
651.3567,17.1
657.3353,29.02
677.3445,24
703.3796,12
715.3923,12.81
720.3662,16.86
728.3698,15.11
734.3974,12.81
754.3463,15.81
759.3992,12.05
774.4139,34.77
775.4188,12.79
788.4193,21.05
793.4066,21
851.3152,12
865.4332,12.11
898.4522,12
906.475,10.1
908.4527,15
909.499,6.296
931.4613,24.81
932.4751,6.082
935.4634,12.81
959.4952,9
984.4839,12.05
992.4846,9.807
1003.4372,13.61
1047.5326,12.86
1112.5128,6
1129.5828,12.81
1184.6976,6
1187.6033,6
1191.5416,12.11
1214.5533,6.054
1229.6122,13.91
1238.9019,37.81
1264.5687,6
1304.657,10.73
1373.6938,15
1374.7151,9
1485.7311,12.86
1579.7065,14.03
1598.5638,15.86
1633.9229,14.26
1669.8258,27.86
1699.8064,12
120.0792,21
130.0811,25
131.1155,32
136.0751,18
143.117,16
159.1073,16.63
171.0946,22.61
199.1144,18.81
208.1049,15
225.1259,55.81
226.1531,50
229.121,15
230.1498,16.61
242.1509,107.1
243.1166,13.66
248.1593,34.81
249.1514,30.88
254.1454,42.5
256.1095,18.86
260.1689,15.81
265.1237,18.81
270.1401,15
277.1385,21
293.1077,27.05
299.0944,12.81
355.16,15.05
361.1888,27
367.1683,24.86
375.2124,21.92
377.1144,16.67
379.2139,12.81
381.1869,12.81
397.1769,12.81
413.1815,12.91
418.2022,16.61
425.1674,18.86
430.2195,15
444.2332,15.81
448.2202,13.61
451.2285,16.91
453.1991,24.86
456.1724,18.86
460.2514,21.86
461.263,12.81
469.2563,13.81
475.2327,18.81
496.2677,55.93
509.2779,25.64
518.2602,21.84
526.2382,24.81
552.2356,21.89
562.2625,24.16
565.2734,28.67
575.3998,21.81
576.9437,211
582.6052,40
582.8189,132
583.2894,203
605.2885,24.86
623.2971,22.74
672.3386,27.07
677.4014,28
678.2981,27.86
682.3194,24.86
693.3405,19.61
694.2615,11.4
695.2613,75.11
706.3401,33.92
716.3452,42
723.3118,21.45
729.3257,33
730.3342,24.59
733.3464,21
781.3931,21.81
789.4625,30.05
797.3892,24.81
803.3818,21.4
806.3318,23.42
820.3402,35.42
831.42,33
873.4754,31.63
888.4716,52.05
899.4775,15.11
900.4567,15.81
905.4337,18
917.4882,12.86
918.5509,69.05
922.4974,30
926.4252,12.81
930.4476,12.84
931.5697,12.81
938.4435,21
945.4402,13.61
947.4571,23.22
948.4269,24.86
952.4443,39
953.4503,9.496
957.3448,19.61
960.4608,18
964.4539,15
974.4106,18.81
978.4226,12.81
980.4564,15.86
984.4529,15.05
990.5035,15
996.4847,12.81
1007.484,15.05
1035.4924,21.81
1037.5052,15.05
1044.4945,18
1063.4481,39.11
1074.4995,15
1083.486,12.86
1093.45,24
1103.4794,21.11
1131.4855,15
1145.5219,12
1146.5944,26.07
1193.5153,12
1200.5233,37.63
1204.5205,16.63
1220.5529,15.81
1228.533,21
1244.6134,15.81
1259.5852,12.81
1277.5983,18
1284.5632,15.81
1289.59,80.05
1329.5787,12
1339.5465,15.16
1346.5649,21
1348.5563,8.992
1357.6588,12
1378.6049,12
1387.6626,32.79
1390.6371,45
1396.7018,19.91
1400.5665,12.81
1443.6829,24.81
1453.7377,22.97
1461.5914,19.73
1469.6948,24.05
1475.6699,21
1475.6829,287
1487.6808,526
1505.6935,59.59
1615.8026,25.67
1634.8232,21.11
136.0757,25
199.1104,18.11
265.0212,18
289.1646,26.61
325.1636,18.11
345.1708,19
359.1898,30.11
402.1875,25.72
428.2242,18.11
462.2499,19.72
488.2688,18.11
519.2526,18.11
542.2714,24.11
558.2728,26.21
586.9118,20.21
591.2783,19.61
593.0577,725
593.6348,44.61
617.3343,19.67
645.3116,26.61
662.289,18.11
676.3424,19.61
679.3605,19.61
721.3427,30
727.3203,19.61
738.3871,30
747.3753,24
763.3944,31.11
792.3732,20.21
797.4721,19.61
823.4185,19.61
847.4442,19.11
868.5062,27.23
917.4895,21.23
928.44,18
951.4589,18
958.4125,24
968.4272,13
985.5485,18
1001.5394,18
1037.5775,18
1167.5997,24
1200.5453,12
1206.6292,12
1309.5496,18.11
1397.6511,21.93
1508.7198,20.43
1563.8204,50.64
120.0764,14
129.0984,14
171.0983,12.34
175.1143,13
183.1236,11.81
219.1284,31
244.1464,12.84
261.1331,12
268.1804,19.17
272.1118,12.81
283.1381,12.05
284.1688,17
293.1862,12.81
297.1539,12
300.134,12
313.161,12.86
323.1655,14.81
353.1942,15
355.1877,12
365.153,13.67
394.6826,12.17
397.2085,19.64
399.1811,12.05
425.195,15.81
437.1754,15
455.1891,12.11
487.2003,12.84
489.2367,12
518.2473,16.64
530.2507,18
533.2866,14.05
546.264,15.05
551.2477,21
555.3262,18
560.2662,18.11
568.3046,21.06
569.2905,18.84
580.2962,16.61
590.2915,23.84
591.3436,12.05
592.28,15
593.2369,15.81
597.2906,19.21
600.291,19.21
605.6427,30
609.3484,15.86
610.7123,56.84
611.3139,177
641.334,18.81
677.3022,18
685.3291,14
689.3151,14.81
691.3661,15.11
718.3436,20.05
739.3568,25.96
748.3603,27.91
776.3588,22.06
783.8845,27.11
788.3727,38.23
798.898,30.06
806.4109,18.86
831.4034,28.11
840.4019,21
849.396,22.81
858.4286,12
895.369,18.05
913.4547,15
928.4621,27
936.446,18
950.4557,12
962.4631,32.81
981.5124,12.81
986.469,12.81
990.481,20
991.5477,8.069
1008.5255,12.81
1013.531,12
1027.5596,12
1035.5093,15.86
1049.5319,12
1061.5388,17
1104.4957,26
1115.6134,19.16
1116.4919,14
1127.5055,12.81
1211.5955,18.81
1235.5922,17
1307.725,16.91
1318.6311,9
1320.6436,9
1330.6469,21.05
1336.6685,8.09
1348.6404,15.1
1348.6758,17.34
1448.6573,31.84
1519.7518,6
1529.6006,18.92
1535.6624,23.84
1547.714,23.1
1568.7391,18.88
1717.7958,66.2
2197.0254,24.86
120.0803,12
130.0642,60.04
143.1077,12.54
158.1086,8.574
159.0817,16.04
170.0579,19
171.1097,10
201.1289,10
213.1206,10
221.0983,8.538
223.0992,8.557
226.1144,8.538
228.1304,10.59
240.1299,10.54
243.1172,10.54
258.1472,10
271.1391,10
284.1748,13.15
287.0935,17.04
299.1407,10
310.2277,8
329.1636,22.54
340.2043,12.56
341.2175,8
343.223,10.59
364.1715,8.574
368.1786,10.04
386.1884,8
388.2011,8
397.1425,10.57
410.1241,8.574
411.2115,12.54
431.1727,10.54
456.184,8.574
468.1597,8.036
490.171,8.036
496.1827,10
538.2941,16.34
543.3014,15.08
568.301,15.1
576.2419,22.56
594.2822,39.57
595.1898,16
611.6411,22
611.8056,13.02
612.2819,119
642.2853,19.15
658.1908,24
667.2419,14
685.2874,15.08
696.3079,14.04
700.305,14.61
702.2942,18.07
719.3232,13.27
726.3351,16.07
745.2922,14.65
746.2317,10
754.3384,11.1
756.3964,12.04
757.3604,16.54
760.3516,10.54
767.3303,16.04
774.4203,16.57
776.3242,26
780.8895,12.57
788.3813,10.04
795.3911,8
797.3569,12.57
826.4023,11.13
835.2781,11.11
844.363,11.49
857.4243,8.808
859.3707,10.56
861.3839,25.87
863.3705,9.005
866.3691,8
873.384,10.54
874.4332,12.21
895.4578,10.54
916.5033,8
923.3951,14.35
928.4613,10.07
937.46,11.81
959.4888,66.04
960.4832,32.09
963.4216,8.808
977.3269,8
978.4171,8
981.332,12.04
999.574,8.036
1044.5667,29.54
1056.4182,8.538
1080.4078,8.574
1097.4384,8
1097.4999,24.65
1098.4742,12.18
1184.5944,6
1210.4629,8.036
1220.5099,6.036
1221.6621,25.09
1305.5387,9.274
1314.6628,4
1340.5084,4
1355.6025,4
1419.6824,4
1452.5592,12.77
1458.6233,10.54
1463.6481,14
1466.7595,4
1470.6053,16.77
1614.7188,11.31
1661.6604,11.47
1675.665,18.55
1720.7745,31.77
1745.7881,28.58
1815.9836,14.22
2011.1643,8.736
129.0947,13
136.0733,16
147.0906,10.04
185.1395,8.538
226.1343,8
240.1315,8.538
244.1156,12.04
249.1349,10.07
261.1718,10.54
269.1024,10
283.1247,8.037
284.1316,8.538
288.1747,8
289.1078,9.076
301.1154,8.036
325.1147,12.58
333.1667,8.036
339.0999,11.08
345.1693,8.036
361.1578,8.036
381.1529,21.69
399.1475,10.04
402.2207,8.538
410.2244,10
413.2627,8.036
434.1965,8.538
437.1681,10
440.2184,8.538
456.2038,8.036
457.212,13.61
480.2763,17.08
489.2125,12.07
491.2271,12.57
496.2431,11.08
512.2859,10.04
520.2819,10.04
527.2225,8.574
529.2258,10.65
534.2701,10.57
554.2083,8.108
580.3074,9.274
609.2493,18.11
621.3212,8.538
621.692,10.57
627.3806,40.76
639.2926,18.54
650.384,12
656.3125,12.14
658.3425,10.61
670.3596,10.04
673.3083,8.538
683.3707,10.54
687.3454,10.07
705.2689,8.538
713.3206,8.036
717.3262,12.54
727.3912,10.54
729.4117,10.04
755.3639,12.04
760.4248,16.07
807.3885,8.073
813.4594,13.54
820.3605,8.538
826.4448,8.036
828.4097,8
829.482,6.356
840.3322,10.58
845.4229,8.036
853.3891,8.036
864.4037,8
868.3943,8
882.4952,8.036
890.4752,8.538
895.3914,10
900.478,10
901.4135,8.538
926.4536,12.54
962.428,8.036
971.4604,12.54
973.4949,12.04
978.5104,7.274
990.4816,8
1010.5139,14.57
1018.5023,8.036
1027.422,6.538
1040.5378,7.472
1073.5521,8
1086.5435,22.54
1106.5437,9.274
1154.6251,6.538
1157.5852,16
1199.4246,10.77
1235.5868,16.57
1253.5973,159
1319.7152,12.54
1369.6248,12.57
1421.7206,10.74
1470.6831,12.05
1478.6409,30.54
1520.6318,8.773
1547.8409,14.07
1606.7146,8.037
1607.7954,6.376
1665.8135,10.04
1680.8309,8.611
101.0725,56
129.1005,17.08
136.0774,17
143.1055,21
157.1412,17
159.0895,18
171.0961,25.08
175.1149,22
183.1041,25.08
185.0862,17.15
187.1203,38.07
215.1026,48.08
226.1082,21
230.1068,33.07
232.1332,59
244.0929,59.31
254.1474,17.08
272.1549,22.08
274.1658,17.15
287.141,17
313.1547,34.22
315.1347,42
325.1337,45.08
338.2097,34.08
343.1653,151
344.1605,23.45
351.1646,34
353.1739,21.15
367.1582,22.15
372.1792,26.22
387.1978,26.15
414.2069,115.1
438.2427,22.15
442.2048,27.15
458.2068,24.07
499.2512,29.47
501.2048,34
539.2946,38.15
553.319,69.31
556.2787,28.15
566.2559,46.07
582.2423,28.84
583.295,52.51
587.3561,55
600.278,47.07
601.2645,21.11
624.3592,63.08
636.851,112
637.3357,270
695.3912,93.19
700.449,30.07
707.3509,17
740.3585,15.74
749.384,28.07
750.3604,14.03
758.3846,20
759.3399,25.12
763.3558,25.15
766.4239,117.1
767.3397,24.07
776.3793,20
792.3823,21.08
796.4029,21.08
811.4221,42.29
812.4022,18.14
828.4874,21
829.4879,70.07
833.3721,20
835.4296,50
839.4153,18.81
853.4622,336
870.4257,20
889.4664,30.15
905.4622,22.08
905.9563,21
916.4825,20
918.4442,17.08
941.5485,25.22
948.5081,17.08
966.5455,170
973.5209,16
987.5642,29.14
999.4982,17
1012.5185,17.08
1043.5963,43.19
1059.4803,36.68
1060.5266,21.08
1072.5271,17.08
1073.5132,12.89
1077.5928,15.42
1094.5957,81.23
1102.5491,12
1148.5974,17.08
1159.5469,16
1165.6302,30.08
1173.6281,13
1252.6493,13
1252.6718,47
1254.6658,32.59
1291.6163,12
1293.6539,12.07
1309.687,196.8
1309.6967,66
1321.6169,8
1408.7054,17.08
1437.7406,21.15
1453.7118,17.08
1477.7407,24
1495.7783,304.2
1495.7848,8
1505.6815,20.07
1566.8138,164.9
1676.9019,26.94
1693.7798,24
1693.861,28
1694.8846,30.58
2113.9644,16
110.0686,17
130.0705,11.27
136.0719,11.28
159.0978,11.27
173.0901,17.27
201.1015,12
213.1146,11.55
218.1475,13
229.1327,12
256.1395,17
282.1777,14.27
284.1403,38
324.1623,14.29
341.1836,12
355.1917,17
426.2103,17.3
428.2854,47.07
438.2151,29.31
456.2325,23.82
468.2595,14.02
482.2487,15.29
511.2407,13.85
520.2443,13.57
537.2496,23.02
545.2449,14.46
551.2906,19.54
556.313,22.29
577.2833,13.02
581.3094,20.54
582.299,8.789
586.2899,16.3
594.327,65
594.6637,57
615.2968,15.04
622.3189,18.57
627.3008,13.69
631.3265,12.91
638.3044,23
640.3449,18.82
643.3104,23.29
645.358,12.61
652.3401,16.4
655.3477,12.9
660.848,25
661.349,89.3
663.3784,18.29
681.343,16
712.37,11.31
719.405,41.54
741.3393,12.27
743.3639,11.56
752.3812,13.31
757.4002,13.02
767.3835,13.3
774.3695,11
777.3826,13.3
777.399,13.02
779.4033,22.28
780.4182,8.412
785.3923,14.54
791.3733,11.39
798.4093,11.56
801.4211,12.27
805.405,12.02
807.3962,13.27
816.3872,14.39
818.474,76.3
823.4218,11.07
827.4008,11.29
831.4244,11.75
833.443,20.91
834.4044,7.285
838.4288,12.27
845.4412,15
846.405,12.39
861.4358,16.02
864.4331,16.02
867.4237,13.83
871.4303,11.82
882.446,13.02
884.429,12.82
890.982,28.31
891.4868,32.81
895.4555,11.82
897.3926,11.02
900.4973,10.27
906.4147,15.29
915.4326,9.287
917.5497,27
931.4217,14.67
931.47,12.47
938.4763,9.269
942.4757,16.05
945.482,13.31
948.4903,13.02
962.4726,11.37
966.4391,10.02
999.4908,11.54
1004.5745,40
1009.5287,11
1014.4575,14.3
1018.501,9.018
1042.5428,12.83
1052.5291,11.29
1054.5264,7.687
1062.5714,17
1070.5699,14.02
1074.5425,15.56
1082.545,9.269
1084.5375,8.157
1109.5399,10.54
1123.5896,14.57
1139.5396,8.054
1141.6127,12.57
1141.6426,25
1145.5757,11
1153.5895,15.27
1154.5795,8.557
1162.5697,11.3
1174.5739,8
1183.5275,12.32
1193.6281,14.68
1212.65,17
1225.6467,8
1244.6476,10.54
1256.6516,14.29
1280.6603,7.556
1307.6976,3.269
1322.597,3.269
1325.722,4
1326.6478,4.404
1351.7682,3.269
1353.7133,17
1393.6398,11.66
1395.6743,15.29
1408.6885,3.269
1426.7982,4
1426.8091,41.56
1479.7877,13.32
1479.8641,3.018
1497.8302,53.04
1497.8682,4.018
1531.6451,2
1535.7827,3.018
1605.7048,3.287
1683.9229,41.32
1716.8181,2
1745.8665,12.44
1753.8763,17.57
1762.9021,22.05
1962.001,30.58
3280.5991,13.82
136.0758,26
155.0941,22.08
157.1018,17.08
171.1275,23.42
173.1253,17
215.1142,21
226.1188,31.08
230.1163,17.15
245.1222,17
266.1069,17
269.1072,21.15
283.1407,17
284.1242,43.11
299.1455,26.15
310.1452,21.08
312.1553,16.07
314.1662,16
319.136,18.08
321.1625,21.16
326.1205,16.07
327.1301,33
337.1506,16
341.146,21
342.16,16
345.1362,16
350.1527,15.42
390.1922,20
397.1906,21
418.2318,17.08
440.2099,25.15
447.1927,20
452.1901,30
469.2061,32.07
485.2261,16.07
503.2121,16.07
526.2351,20
530.2195,21.08
541.2751,24.07
545.2794,17.11
558.2925,22
567.2844,38.15
570.2936,17
582.2418,19.42
585.2763,20.07
590.287,38
606.2776,17.15
608.9719,21
609.3017,47
616.3191,19.42
627.9858,30
628.3236,55.07
633.3387,17.11
652.2874,17
653.342,30
655.3406,42.08
658.9865,17
665.3254,71.14
670.8555,133
671.342,227
676.3164,18.08
681.3708,20
689.3665,21
692.8619,21
700.3422,17
717.3447,20
718.39,46.78
743.402,37.07
745.3353,20.07
750.359,29.14
753.3367,21.47
756.4036,28.07
765.3609,17.08
769.3562,22.19
777.3929,20.07
783.3853,21.08
786.3951,29.22
807.3748,16.07
811.4156,25.47
812.3801,22.65
813.4316,11.24
815.394,25
832.4276,106
836.4201,16.07
842.3759,28.07
843.4355,11.06
855.9377,17
856.3761,21.47
863.3971,25.07
877.4241,34.08
880.4734,26.22
881.4199,23.51
882.4623,10.32
906.437,21
913.4583,17
914.46,29.11
926.4863,28.14
928.4861,30.47
932.4842,16
940.4279,20
941.9552,9.999
945.5034,73.07
954.5379,22.28
962.4637,17.08
965.4797,17.47
1014.4922,17.07
1058.5924,44
1072.5104,28.57
1073.556,8.426
1123.5262,14.15
1127.588,21.08
1127.5968,13.08
1163.5481,13.08
1197.5317,17.08
1204.6169,16.07
1221.6509,38
1221.6639,24.07
1321.5752,28.07
1322.6648,26.23
1379.6925,8
1384.691,16
1415.678,21
1426.672,8
1463.6666,9
1505.7738,8.072
1542.7092,8
1542.7889,126.5
1577.829,28.46
1639.8231,30.59
1656.8485,137.5
1693.8394,25.47
1727.8708,62.15
1881.9863,25.74
101.0729,19
120.0785,25
129.0994,24
136.0768,51
240.1537,34.5
242.1459,31
268.1497,25.11
276.1301,31
316.1403,50.61
327.17,24
341.2056,25.61
351.1811,28.5
383.1536,24.11
410.2013,24.11
438.2435,19.61
441.2078,19.61
445.2101,24
458.2412,19.72
473.253,24
492.2577,31
512.2263,25
526.2765,25
535.2702,24
540.2435,25.61
543.2917,31
550.272,19.61
582.8116,31
627.334,31
628.6602,31
632.3201,69.73
654.3414,31.72
656.3733,71.5
670.1794,19.61
671.8865,69.29
672.3209,135.5
718.3105,18
726.3748,25.61
761.3655,88
784.4296,18
815.3765,18.11
819.4647,33.23
832.4055,94
835.4086,24
859.4031,18
945.4852,24
953.4987,25.61
982.4836,61.11
1032.5229,63
1051.5348,138
1069.5476,43.61
1101.5571,12
1111.4733,12
1116.6274,25
1135.6331,12
1168.6118,12
1180.5449,12
1182.572,24.11
1184.6056,8.445
1193.7148,20.21
1195.561,12
1214.6516,12
1234.5476,12
1253.6659,18.11
1298.5583,12
1380.7029,12
1549.755,26.32
1580.786,30.22
115.0589,16
120.0753,16
185.1512,13.11
209.1651,34
210.1505,33.07
271.1628,13
274.1367,13.08
275.1269,25.08
284.1299,16
309.2505,17
336.227,17
367.2184,17
377.1589,22.24
381.1477,13.08
399.1585,26
410.205,20.07
433.2292,17
435.3335,39.15
452.366,21
453.347,17.16
514.2354,17.15
533.2599,21.08
541.239,16
552.4504,16
561.2814,22.08
562.4006,21
628.3084,25.16
661.4996,162.1
666.3052,30.47
668.3412,18.62
679.348,64.14
683.309,15.62
684.3408,17.08
702.3631,20.07
715.3788,13.08
786.4557,16
798.4376,24
811.4114,17.15
813.4753,17
820.3694,13.08
823.3928,17.08
834.3445,22.15
860.4214,16
866.4156,14.15
899.4566,12.07
901.4099,12.14
905.4451,12
908.5029,12
923.4435,13.08
950.465,13.08
957.4574,21.08
959.5531,17.08
967.5508,16
1016.4706,12.07
1024.4336,12
1059.5962,14.08
1119.4519,12
1121.5487,12
1133.5674,12
1158.5939,12
1165.4968,12
1303.6595,8
1319.6521,8
1333.6346,11.23
1405.6749,9.076
1428.6724,8
1453.7091,14.55
1826.0081,12.07
120.0801,19
263.0876,30
294.1461,19
330.1385,19.61
342.1567,24
424.2125,24.11
430.2234,20.61
431.1938,19.61
458.2585,24
467.2322,31
468.2028,43.34
479.2249,24
503.2202,31.61
570.3044,24
600.345,30.32
602.3478,28.5
615.364,24
653.3411,45.34
674.3013,25.72
676.3943,24
677.0206,31
677.3614,66.53
677.699,21.44
682.6635,25.72
682.8849,62
683.3523,132
694.3586,27.23
737.3862,24
777.4017,31.62
790.3699,30
814.5167,19.61
846.4555,37
856.3248,20.32
870.4257,21.23
893.426,19.61
898.5344,19.61
908.4407,19.72
910.4234,30.11
920.4655,24
931.4833,49
940.4421,19.61
947.4259,20.21
949.5168,49.61
964.4899,18.11
1016.5551,24
1031.5513,36.11
1045.5065,19.61
1095.4694,27.34
1102.6129,31.61
1127.5562,28.5
1318.6663,12
1351.6891,12
1397.6036,27.82
1405.6733,12
1431.7643,12
1447.6414,12
1545.7662,21.82
1562.8413,176
1571.8483,25.72
1673.8265,31.73
1686.9298,19.61
1804.9587,84.73
2282.1895,20.32
120.0807,25
185.1142,19.67
226.1344,19.61
234.1475,18
250.1191,19.61
253.0782,18.22
282.1214,19
283.1657,31.23
298.161,25.61
313.1718,24
370.1497,24
373.1759,24
438.2782,19
455.2109,24
467.2344,19
481.2238,18.11
547.2394,19.61
551.2579,19.67
561.2722,19.72
576.3093,19.61
634.3237,20.21
657.3257,31.72
669.3386,25
688.3428,19.67
693.3524,34.84
699.0182,24
721.403,19
735.3395,19.61
744.3946,24
757.4205,19.67
775.395,19.61
801.3924,31
868.4866,24
880.4629,18.11
900.4934,24
950.457,19.61
979.4469,18
1027.5989,43
1081.5596,24
1105.5719,12
1114.6315,13.61
1126.6208,12
1129.5872,12
1167.5009,13
1169.5746,12
1172.6453,12
1181.5289,24.11
1196.5446,12
1222.5884,12
1304.6636,12
1319.615,20.21
1337.6664,12
1379.6555,27.82
1397.7747,186.8
1455.7616,20.32
1507.7719,18.11
1651.7747,19
1773.7572,26.21
120.0816,18
129.0821,8.036
183.1547,8
185.1328,9.076
213.084,14.54
233.1455,10.54
244.1126,8.574
263.1064,8.036
268.1716,10.04
270.1124,10
284.1628,12.15
288.196,10
300.1718,8.538
301.1358,8.574
326.163,8.557
327.1181,8
329.2065,8
344.1743,10
353.1736,12
379.1984,8.759
387.1766,8
393.2044,8
395.2393,12.54
403.1714,12
413.2393,16
425.2236,8.036
427.2313,8
434.2117,10.56
435.2606,8
439.2548,8.538
441.2537,12.57
444.243,12.54
453.231,7.811
454.1836,8
480.2214,8.036
484.2566,8.574
494.2753,10.54
519.2511,15.15
556.2744,10.07
560.2946,10.04
565.2537,12
571.2796,10.04
577.3177,10.04
584.3012,14.54
592.312,12
598.3177,16.57
614.3395,13.65
627.2935,14.04
628.2907,7.499
639.3096,12.61
644.2713,10.04
657.322,16.07
665.3469,18.07
671.3133,10.07
674.2818,10
679.3265,14.77
680.3666,8.028
683.3951,20.57
696.4098,10.04
699.3075,36.19
701.8411,16.54
733.364,12.04
738.3871,10
747.3754,16.57
750.3758,10
759.3556,11.08
761.3604,9.297
781.4089,10.54
793.4053,18.54
799.4131,12.57
803.4236,11.08
810.4136,10.07
819.42,12.11
835.4299,11.08
838.3766,10.57
844.3902,10
862.4198,16.57
865.4111,12.61
868.3292,13.08
870.4469,14.04
871.3531,10
879.3976,12.11
884.4814,12.07
893.4383,10.54
898.5057,10.54
919.4821,18.63
942.4952,15.27
944.5128,8.61
950.4633,8.001
951.4987,6.115
952.4869,6.112
953.4537,6.11
971.4948,8
986.5269,12
988.4539,10
1016.5681,8
1027.4197,10.74
1038.4431,8.538
1042.5044,10.54
1049.4963,8.037
1061.6198,8
1089.5609,8.538
1090.5126,8.376
1103.5103,8.574
1139.5529,6.036
1150.6169,6.538
1225.5964,10.04
1237.5001,6.574
1248.5822,6.538
1301.5698,4
1309.6752,4
1315.6249,4
1323.5992,4
1336.6375,4
1348.6321,4.538
1365.5526,4
1375.7183,4.538
1383.661,4
1418.6614,4.538
1463.7087,4
1514.7148,4
1661.9253,10.07
2016.1202,8.773
2764.3154,11.08
110.0619,24
113.0695,19
120.079,25
175.1117,31
216.1192,19.61
274.1845,135.8
312.1602,30.11
314.1354,38.72
316.1404,25.61
327.1807,34.5
344.1788,31
370.1532,25
424.1596,25.61
434.1999,24
452.1956,24.11
460.2331,24
469.2073,69
491.2308,30.11
517.2772,190.6
518.2805,38.57
556.2413,31.11
571.2677,55.67
573.2692,36
582.2469,36.11
588.2678,31
600.2786,31.67
601.2812,75.61
616.2961,30
618.3175,102.7
625.2685,37.61
634.2728,31.23
641.3195,30.11
650.3148,38.32
654.2691,37.23
661.3136,33.21
672.3016,30
686.6435,29.78
691.2838,30
691.33,36.7
701.3543,36
702.3264,108.6
702.6417,30.12
708.3277,353
713.3306,66.78
726.3349,32.61
744.3576,37
750.3685,37.83
756.3707,50.61
765.3635,49
787.3755,51.21
815.3821,189
828.3791,49
845.3992,61.11
856.3745,37.61
873.3895,48.11
876.4137,49.4
879.4067,101
880.4904,37.72
883.3318,24
890.3823,42.22
892.3949,34.41
899.4373,36.11
901.4178,36
906.4312,31.61
917.4024,38.21
925.3766,31
932.9056,37
943.414,37
973.4106,37.78
979.9687,30
980.4518,51.21
987.4409,31
991.4593,54
1002.4473,24
1002.4963,36
1003.4554,22.66
1005.4361,70.72
1011.9461,31
1012.4542,44.72
1015.4398,55.72
1017.4683,29.95
1025.5499,44
1030.5082,38.67
1033.4033,100
1090.557,59.5
1144.5079,25.61
1153.5209,32.85
1185.5498,30
1198.5219,24
1215.5624,62
1243.5693,52.23
1271.562,37.11
1283.5906,26.7
1315.5688,18
1317.6012,10.04
1323.538,12
1333.6942,12
1354.6124,34.52
1358.6487,19
1365.652,12
1370.6635,13.61
1382.5876,13.61
1384.5746,12
1391.639,12
1397.5398,12
1397.6611,35.44
1412.6113,12
1418.6075,75.11
1472.6448,12
1489.6697,152.2
1528.6497,18
1636.7242,95.62
1686.8145,37.11
2058.9302,50.11
2086.9417,63.22
120.0762,26
171.1082,26
219.1142,26
227.1579,26
238.1534,26
240.1326,45.99
244.0924,26.23
254.1328,39
266.0928,26
270.1307,26
295.1207,26
318.1336,26
343.1698,26
348.1587,26
